,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,filename,class_name,class_id,filename_
350,270,18,4194,data\ISMAIL-ALKADY\output_114_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_114_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
430,382,42,3857,data\ISMAIL-ALKADY\output_001_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_001_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
386,261,30,4872,data\ISMAIL-ALKADY\output_340_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_340_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
268,333,1196,4902,data\ISMAIL-ALKADY\output_350_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_350_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
390,395,515,4159,data\ISMAIL-ALKADY\output_102_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_102_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
297,303,1618,5242,data\ISMAIL-ALKADY\output_485_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_485_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
374,235,936,4294,data\ISMAIL-ALKADY\output_147_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_147_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
386,261,30,4872,data\ISMAIL-ALKADY\output_340_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_340_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
435,318,322,4630,data\ISMAIL-ALKADY\output_259_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_259_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
422,389,936,4294,data\ISMAIL-ALKADY\output_147_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_147_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
237,253,947,5218,data\ISMAIL-ALKADY\output_473_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_473_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
372,441,391,4874,data\ISMAIL-ALKADY\output_340_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_340_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
370,429,674,4012,data\ISMAIL-ALKADY\output_053_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_053_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
302,346,1703,3880,data\ISMAIL-ALKADY\output_009_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_009_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
404,369,1064,4385,data\ISMAIL-ALKADY\output_177_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_177_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
222,289,1652,4587,data\ISMAIL-ALKADY\output_245_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_245_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
348,277,260,5481,data\ISMAIL-ALKADY\output_666_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_666_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
235,290,1682,4702,data\ISMAIL-ALKADY\output_283_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_283_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
416,299,723,5442,data\ISMAIL-ALKADY\output_627_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_627_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
298,334,580,4316,data\ISMAIL-ALKADY\output_154_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_154_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
228,352,1588,5120,data\ISMAIL-ALKADY\output_424_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_424_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
225,349,829,5399,data\ISMAIL-ALKADY\output_584_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_584_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
311,339,666,3874,data\ISMAIL-ALKADY\output_007_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_007_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
244,244,565,4484,data\ISMAIL-ALKADY\output_210_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_210_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
231,422,1002,3897,data\ISMAIL-ALKADY\output_015_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_015_أذكار المساء بصوت جميل هادئ مريح للقلب 💚 دعاء المساء الذى إذا قلته كفاك الله ورزقك من حيث لا تحتسب.mp3
261,399,1365,5337,data\ISMAIL-ALKADY\output_532_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_532_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
264,387,1379,5467,data\ISMAIL-ALKADY\output_652_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_652_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
230,354,191,4900,data\ISMAIL-ALKADY\output_349_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_349_أذكار النوم تمتع بالهدوء والسكينة وراحة القلب قبل نومك💚أذكارالنوم.mp3
244,244,565,4484,data\ISMAIL-ALKADY\output_210_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3,ISMAIL-ALKADY,3,data\ISMAIL-ALKADY\output_210_اذكار الصباح كاملة بصوت رائع و جميل💚 إذا قلته كفاك الله ورزقك من حيث لا تحتسب !!.mp3
534,628,965,3821,data\ALAA-AKL\output_684_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_684_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
463,660,501,3246,data\ALAA-AKL\output_109_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_109_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
615,525,353,3712,data\ALAA-AKL\output_575_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_575_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
634,449,1255,3694,data\ALAA-AKL\output_557_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_557_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
631,579,836,3497,data\ALAA-AKL\output_360_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_360_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
621,466,287,3456,data\ALAA-AKL\output_319_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_319_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
595,575,952,3586,data\ALAA-AKL\output_449_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_449_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
653,618,1256,3551,data\ALAA-AKL\output_414_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_414_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
583,508,984,3807,data\ALAA-AKL\output_670_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_670_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
614,529,1749,3194,data\ALAA-AKL\output_057_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_057_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
565,482,203,3165,data\ALAA-AKL\output_028_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_028_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
522,656,770,3403,data\ALAA-AKL\output_266_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_266_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
549,512,13,3557,data\ALAA-AKL\output_420_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_420_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
625,614,619,3648,data\ALAA-AKL\output_511_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_511_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
547,585,97,3247,data\ALAA-AKL\output_110_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_110_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
484,522,181,3563,data\ALAA-AKL\output_426_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_426_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
602,644,1277,3352,data\ALAA-AKL\output_215_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_215_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
491,495,1228,3263,data\ALAA-AKL\output_126_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_126_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
519,607,1448,3244,data\ALAA-AKL\output_107_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_107_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
579,604,865,3567,data\ALAA-AKL\output_430_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_430_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
659,469,890,3668,data\ALAA-AKL\output_531_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_531_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
562,488,279,3800,data\ALAA-AKL\output_663_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_663_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
646,550,333,3779,data\ALAA-AKL\output_642_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_642_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
634,449,1255,3694,data\ALAA-AKL\output_557_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_557_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
552,540,414,3471,data\ALAA-AKL\output_334_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_334_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
565,482,203,3165,data\ALAA-AKL\output_028_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_028_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
649,481,1594,3809,data\ALAA-AKL\output_672_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_672_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
656,499,1738,3193,data\ALAA-AKL\output_056_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_056_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
444,614,619,3648,data\ALAA-AKL\output_511_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_511_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
502,574,1640,3424,data\ALAA-AKL\output_287_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_287_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
593,559,1629,3211,data\ALAA-AKL\output_074_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_074_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
521,589,832,3458,data\ALAA-AKL\output_321_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_321_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
616,661,475,3539,data\ALAA-AKL\output_402_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_402_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
559,538,1380,3753,data\ALAA-AKL\output_616_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_616_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
486,461,1345,3684,data\ALAA-AKL\output_547_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_547_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
483,585,97,3247,data\ALAA-AKL\output_110_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_110_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
493,588,413,3537,data\ALAA-AKL\output_400_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_400_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
482,591,446,3410,data\ALAA-AKL\output_273_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_273_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
532,530,1159,3487,data\ALAA-AKL\output_350_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_350_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
593,559,1629,3211,data\ALAA-AKL\output_074_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_074_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
564,478,1020,3139,data\ALAA-AKL\output_002_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_002_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
614,529,1749,3194,data\ALAA-AKL\output_057_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_057_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
627,605,293,3544,data\ALAA-AKL\output_407_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_407_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
576,619,511,3200,data\ALAA-AKL\output_063_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_063_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
629,663,1345,3684,data\ALAA-AKL\output_547_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_547_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
520,568,367,3372,data\ALAA-AKL\output_235_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_235_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
659,469,890,3668,data\ALAA-AKL\output_531_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_531_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
470,664,1219,3833,data\ALAA-AKL\output_696_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_696_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
610,623,623,3781,data\ALAA-AKL\output_644_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3,ALAA-AKL,2,data\ALAA-AKL\output_644_سورة يس  بصوت جميل استمع بنية جلب الرزق وقضاء الدين وتفريج الهم وتيسير الأمور باذن الله.mp3
